"review_url_src";"review_stars";"review_title";"review_thoughts";"review_author";"review_date";"review_verified";"review_tup";"review_tdown";"review_collected_date";"predicted_sentiment";"sentiment_category";"keywords"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Great product";"Lightweight. It does not make my skin oily or cause any breakouts. It's perfect for my acne-prone skin.";"Anonymous";"2/16/21";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9949723482131958, 'elapsed_time': 0.5691280364990234}";"POSITIVE";"['skin oily', 'prone skin', 'perfect', 'make', 'lightweight', 'cause', 'breakouts', 'acne']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Love it!!!";"Beat moisturizer for my acne prone skin. Not too thick, but plenty of hydration!";"Anonymous";"2/14/21";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9957547187805176, 'elapsed_time': 0.18882966041564941}";"POSITIVE";"['acne prone skin', 'beat moisturizer', 'thick', 'plenty', 'hydration']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Love!!!!!!!!!";"The. Best. Moisturizer. Would def recommend to friends. Has been the best to help with breakouts and dry skin.";"Anonymous";"1/28/21";"False";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9981653094291687, 'elapsed_time': 0.7814183235168457}";"POSITIVE";"['would def recommend', 'dry skin', 'moisturizer', 'help', 'friends', 'breakouts', 'best', 'best']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"2";"made my skin oily";"I like that this moisturizer isn't too thick for daytime use, but it still caused my skin to be oily and still wonder if it was partially causing some break outs. It has some comedogenic ingredients I don't trust for my acne prone skin. I don't prefer it and would not purchase it again.";"Anonymous";"1/21/21";"True";"1";"0";"2023-07-10";"{'label': 'NEUTRAL', 'score': 0.5438681244850159, 'elapsed_time': 0.43018031120300293}";"NEUTRAL";"['acne prone skin', 'still wonder', 'still caused', 'partially causing', 'daytime use', 'comedogenic ingredients', 'break outs', 'skin', 'would', 'trust', 'thick', 'purchase', 'prefer', 'oily', 'moisturizer', 'like']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Lightweight and effective!";"Love this moisturizer, it's lightweight but still moisturizing and doesn't cause my acne prone skin to break out!";"Anonymous";"1/15/21";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9969768524169922, 'elapsed_time': 0.17997002601623535}";"POSITIVE";"['acne prone skin', 'still moisturizing', 'moisturizer', 'love', 'lightweight', 'cause', 'break']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"My favorite light moisturizer!";"33/acne prone combo skin This moisturizer is perfect for acne probes skin during and after pregnancy! I got it because I got pregnant and there was a possibility my prior moisturizer was unsafe. This has been an amazing switch and I may never go back!!";"Kristin";"1/12/21";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9994164705276489, 'elapsed_time': 0.2712230682373047}";"POSITIVE";"['may never go back', 'acne prone combo skin', 'acne probes skin', 'amazing switch', 'prior moisturizer', 'got pregnant', 'moisturizer', 'got', 'unsafe', 'pregnancy', 'possibility', 'perfect', '33']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Really great - not greasy, has improved my skin";"I've been hesitant to use too much moisturizer due to breakouts, but my skin has been so much better with this. Am using twice a day and breakouts less I think b/c my skin isn't needing to make the oil since this is keeping it hydrated. Great, good texture and not greasy!";"Erika";"12/31/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9995394945144653, 'elapsed_time': 0.22177791595458984}";"POSITIVE";"['much moisturizer due', 'much better', 'using twice', 'think b', 'oil since', 'good texture', 'breakouts less', 'breakouts', 'use', 'skin', 'skin', 'needing', 'make', 'keeping', 'hydrated', 'hesitant', 'great', 'greasy', 'day', 'c']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Lightweight Moisturizer";"This is a nice, lightweight moisturizer that improves the appearance of my skin. I have oily, acne-prone skin, and this moisturizer has helped calm my skin.";"Anonymous";"12/2/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.996916651725769, 'elapsed_time': 0.2154865264892578}";"POSITIVE";"['helped calm', 'lightweight moisturizer', 'prone skin', 'moisturizer', 'skin', 'skin', 'oily', 'nice', 'improves', 'appearance', 'acne']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"4";"lightweight moisture";"Great ingredients, super gentle, and truly sheer. A great product overall, but I don't know that I would consider this a staple at the current price. Instead, because this is such a reputable brand, I'd buy a more affordable lightweight moisturizer and spend this money on something else in the Skin Medica line that has active ingredients that you cant find elsewhere. Other than price though, no complaints about this as a daily moisturizer.";"Erica";"11/27/20";"False";"1";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9552286863327026, 'elapsed_time': 0.18605947494506836}";"POSITIVE";"['skin medica line', 'cant find elsewhere', 'great product overall', 'affordable lightweight moisturizer', 'great ingredients', 'daily moisturizer', 'would consider', 'truly sheer', 'super gentle', 'something else', 'reputable brand', 'price though', 'current price', 'active ingredients', 'staple', 'spend', 'money', 'know', 'instead', 'complaints', 'buy']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"4";"A very nice light moisturizer";"This is exactly what I was looking for - a lightweight moisturizer. I gave it 4 stars, because I think it is on a pricier side for what it is. Other than that, this is a nice moisturizer that has very light texture, feels lightweight on the skin and absorbs easily. I have normal to combo skin and I enjoy it";"Anonymous";"11/21/20";"False";"1";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9985970854759216, 'elapsed_time': 0.18074727058410645}";"POSITIVE";"['pricier side', 'nice moisturizer', 'lightweight moisturizer', 'light texture', 'feels lightweight', 'absorbs easily', '4 stars', 'combo skin', 'skin', 'think', 'normal', 'looking', 'gave', 'exactly', 'enjoy']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"The only moisturizer I use!";"I have been using the Ultra Sheer Moisturizer for several years now. It's smooth and light. It also doesn't aggravate my rosacea.";"Laurie";"11/19/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.5361149907112122, 'elapsed_time': 0.19713735580444336}";"POSITIVE";"['ultra sheer moisturizer', 'several years', 'using', 'smooth', 'rosacea', 'light', 'also', 'aggravate']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"4";"Decent moisturizer but not my favorite";"This moisturizer says what it does, its light, it sheer, and works for combination skin. But does it do anything special for me? Not really...it just feels like a decently good moisturizer that works well. So for the same price or lower, I'd probably go with another brand's moisturizer. Also, I'm someone who doesn't mind fragrance and this product just doesn't have that nice soothing smell.";"Anonymous";"11/11/20";"True";"1";"0";"2023-07-10";"{'label': 'NEUTRAL', 'score': 0.7116496562957764, 'elapsed_time': 0.22857236862182617}";"NEUTRAL";"['nice soothing smell', 'decently good moisturizer', 'really ...', 'probably go', 'moisturizer says', 'mind fragrance', 'feels like', 'combination skin', 'anything special', 'another brand', 'works well', 'moisturizer', 'works', 'someone', 'sheer', 'product', 'price', 'lower', 'light', 'also']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"4";"New Favorite Moisturizer";"I was looking for a lightweight moisturizer that had multi benefits - this one does it! I have combination skin & this is just the right amount of moisture w/o making me greasy through out the day. Since vit C & E are both in this moisturizer, it has allowed me to use less products. There is basically no scent either, so no worries there!";"KRISTEN";"9/28/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9825971722602844, 'elapsed_time': 0.21896886825561523}";"POSITIVE";"['use less products', 'since vit c', 'scent either', 'right amount', 'multi benefits', 'moisture w', 'combination skin', 'lightweight moisturizer', 'moisturizer', 'worries', 'one', 'making', 'looking', 'greasy', 'e', 'day', 'basically', 'allowed']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Great Lightweight Moisturizer";"This is the perfect moisturizer for acne-prone skin! Especially in the summer months. It is very hydrating but does not make your skin oily at all. I have used this for the past 6 months and gone through 2 bottles. It has definitely become an essential part to my routine AM & PM followed after the SkinMedica HA5 Hydrator. I will continue to repurchase this item!";"Anonymous";"9/8/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9986029267311096, 'elapsed_time': 0.2317643165588379}";"POSITIVE";"['skinmedica ha5 hydrator', 'past 6 months', 'summer months', 'skin oily', 'prone skin', 'pm followed', 'perfect moisturizer', 'essential part', 'definitely become', '2 bottles', 'used', 'routine', 'repurchase', 'make', 'item', 'hydrating', 'gone', 'especially', 'continue', 'acne']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"2";"Wanted to love";"I really wanted to love this product, but for some reason it always made my oily but dehydrated skin even oiler. I have tried so many moisturizers but I still can't seem to find a good daytime one that moisturizes enough but doesn't leave me oily. I did appreciate that it didn't have any irritating ingredients like essential oils or fragrance so it never irritated my skin. Really wish this would have worked.";"Jennifer";"9/4/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.4855952858924866, 'elapsed_time': 0.20606565475463867}";"POSITIVE";"['irritating ingredients like essential oils', 'dehydrated skin even oiler', 'good daytime one', 'really wish', 'really wanted', 'never irritated', 'moisturizes enough', 'many moisturizers', 'always made', 'skin', 'would', 'worked', 'tried', 'still', 'seem', 'reason', 'product', 'oily', 'oily', 'love', 'leave', 'fragrance', 'find', 'appreciate']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Favorite Everyday Moisturizer";"This is super moisturizing and feels so light on my skin, I use it morning and night as the final step in my skincare routine. Love this stuff!";"Amanda";"8/19/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9996483325958252, 'elapsed_time': 0.19369053840637207}";"POSITIVE";"['super moisturizing', 'skincare routine', 'final step', 'use', 'stuff', 'skin', 'night', 'morning', 'love', 'light', 'feels']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Staple in my routine";"This is my go to lotion in the morning pre-work out. Skins soaks it right up. Sheer texture. Pleasant smell (none really)";"Monica";"8/18/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9927260875701904, 'elapsed_time': 0.23270893096923828}";"POSITIVE";"['skins soaks', 'sheer texture', 'pleasant smell', 'none really', 'morning pre', 'work', 'right', 'lotion', 'go']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"very lightweight";"I have used this moisturizer in the past. Super lightweight and good for very oily skin. I had to upgrade to something thicker however when started on retinoid treatments.";"Anonymous";"8/16/20";"False";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8397256135940552, 'elapsed_time': 0.1975409984588623}";"POSITIVE";"['something thicker however', 'super lightweight', 'retinoid treatments', 'oily skin', 'used', 'upgrade', 'started', 'past', 'moisturizer', 'good']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Lightweight";"This moisturizer is so light, but packs a punch. Definitely my favorite. SO moisturizing, but doesn't feel heavy at all. My go to";"Anonymous";"8/14/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.984107494354248, 'elapsed_time': 0.1758413314819336}";"POSITIVE";"['feel heavy', 'punch', 'packs', 'moisturizing', 'moisturizer', 'light', 'go', 'favorite', 'definitely']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Light and Less Oily";"This is a fantastic moisturizer! I only use it once a day at night. It's light, and provides just enough moisture. My skin is oily, and this doesn't break me out. Great product!";"Anonymous";"8/10/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9995402097702026, 'elapsed_time': 0.26514124870300293}";"POSITIVE";"['great product', 'fantastic moisturizer', 'enough moisture', 'use', 'skin', 'provides', 'oily', 'night', 'light', 'day', 'break']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Great for Oily Skin";"I accidents purchased this moisturizer instead of the other SKinMedica moisturizer. It's very light weight and feels great on my skin. I can see why people with oily skin love this product. I have normal-dry skin so I will continue to purchase the other moisturizer! I did use up this bottle though. So good!";"Ayla";"8/7/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9861949682235718, 'elapsed_time': 0.3806929588317871}";"POSITIVE";"['oily skin love', 'light weight', 'feels great', 'dry skin', 'bottle though', 'accidents purchased', 'skinmedica moisturizer', 'moisturizer instead', 'skin', 'moisturizer', 'use', 'see', 'purchase', 'product', 'people', 'normal', 'good', 'continue']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Great product";"Goes on light and comfortable. Never oily. I've tried many other moisturizers and this by far is the best.";"Anonymous";"7/27/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9982123374938965, 'elapsed_time': 0.22545576095581055}";"POSITIVE";"['tried many', 'never oily', 'moisturizers', 'light', 'goes', 'far', 'comfortable', 'best']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Didn't receive product";"I don't know why you would have me do a review for not receiving the product - I requested a refund been way too long since I ordered for getting it. Ordered if from somewhere else";"Anonymous";"7/16/20";"False";"0";"0";"2023-07-10";"{'label': 'NEGATIVE', 'score': 0.7219046354293823, 'elapsed_time': 0.19084811210632324}";"NEGATIVE";"['somewhere else', 'long since', 'would', 'way', 'review', 'requested', 'refund', 'receiving', 'product', 'ordered', 'ordered', 'know', 'getting']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Love this product!";"This is such a great product. I use it in the morning with my sunscreen and at night after my retinol. Super lightweight. Does not leave my face feeling greasy. This is my second purchase.";"Anonymous";"6/18/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.998469889163971, 'elapsed_time': 0.20676803588867188}";"POSITIVE";"['face feeling greasy', 'super lightweight', 'second purchase', 'great product', 'use', 'sunscreen', 'retinol', 'night', 'morning', 'leave']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"4";"Super Light";"I thought I was going to love this product after using it, but I don't think it was right for my skin type. The product itself seemed high quality, was light weight, and provided a nice light layer of moisture, but it didn't seem to be enough to last me for the day. After a few hours my skin looked a bit dehydrated. That being said, I didn't realize it was oil-free when I bought it and oil free moisturizers don't generally give my skin enough hydration. For someone with oily skin who is looking for an oil-free moisturizer, I think it is worth a shot because it feels great on the skin, I just don't think it was right for my skin personally.";"Jade";"6/15/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8210330605506897, 'elapsed_time': 0.1968555450439453}";"POSITIVE";"['seemed high quality', 'nice light layer', 'skin enough hydration', 'oil free moisturizers', 'light weight', 'skin type', 'skin personally', 'skin looked', 'oily skin', 'generally give', 'free moisturizer', 'feels great', 'bit dehydrated', 'skin', 'free', 'enough', 'oil', 'oil', 'worth', 'using', 'thought', 'think', 'think', 'think', 'someone', 'shot', 'seem', 'said', 'right', 'right', 'realize', 'provided', 'product', 'product', 'moisture', 'love', 'looking', 'last', 'hours', 'going', 'day', 'bought']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Good day for time";"This is great for day time, but I need something more for nighttime. Lightweight, good smell, and smooth to go on.";"Anonymous";"6/9/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8434807062149048, 'elapsed_time': 0.2532997131347656}";"POSITIVE";"['need something', 'good smell', 'day time', 'smooth', 'nighttime', 'lightweight', 'great', 'go']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"4";"Definitely ultra sheer!";"This had many good reviews and I have blemish prone combo skin and thought this would be good to try! It is definitely ultra sheer as the name says. It can be described as a gel/cream hybrid texture but applies very thin and weightless. Although not sold on here the shani Darden oil free moisturizer is the best comparison product. I notice I like the way it looks more when I'm not wearing something with more slip like a vitamin c serum because it absorbs nicer and gives less shine, but overall it is a good moisturizer. 4 stars because it's annoying that it's not a pump. You get a lot of product and don't need to use a whole lot. Unsure if I will repurchase..";"Sheena";"6/8/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9779492616653442, 'elapsed_time': 0.19646739959716797}";"POSITIVE";"['shani darden oil free moisturizer', 'blemish prone combo skin', 'vitamin c serum', 'gives less shine', 'definitely ultra sheer', 'cream hybrid texture', 'many good reviews', 'best comparison product', 'good moisturizer', 'wearing something', 'repurchase ..', 'name says', 'absorbs nicer', '4 stars', 'whole lot', 'slip like', 'product', 'good', 'lot', 'like', 'would', 'weightless', 'way', 'use', 'unsure', 'try', 'thought', 'thin', 'sold', 'pump', 'overall', 'notice', 'need', 'looks', 'get', 'gel', 'described', 'applies', 'annoying', 'although']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Very light";"Sheer, not oily moisturizer. Allows me to layer all other products without my face feeling as if I have a ton of products on my face.";"Anonymous";"5/31/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9976146221160889, 'elapsed_time': 0.20349788665771484}";"POSITIVE";"['oily moisturizer', 'products without', 'face feeling', 'products', 'face', 'ton', 'sheer', 'layer', 'allows']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Light and luxurious";"I love this moisturizer! Glides on the skin and makes your skin feel hydrated without being too greasy.";"Anonymous";"5/28/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.999323844909668, 'elapsed_time': 0.27138781547546387}";"POSITIVE";"['skin feel hydrated without', 'skin', 'moisturizer', 'makes', 'love', 'greasy', 'glides']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Favorite Moisturizer Ever";"Okay so I read that this moisturizer is great for oily/combination skin, I did not think it would be THIS good. it goes on so smooth and a little goes a long way! It leaves my skin SO soft AND no residue! I don't feel sticky all day, it's super light and leaves almost a matte finish. What I love the most is that it's so light and absorbs so quickly that I can put my sunscreen on almost immediately afterward. It says no scent but it does have a small scent that I dislike but goes away after it's been absorbed into my skin.";"Anonymous";"5/27/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9752455949783325, 'elapsed_time': 0.23751163482666016}";"POSITIVE";"['almost immediately afterward', 'matte finish', 'long way', 'leaves almost', 'feel sticky', 'little goes', 'goes away', 'super light', 'small scent', 'combination skin', 'goes', 'scent', 'light', 'leaves', 'skin', 'skin', 'would', 'think', 'sunscreen', 'soft', 'smooth', 'says', 'residue', 'read', 'quickly', 'put', 'okay', 'oily', 'moisturizer', 'love', 'great', 'good', 'dislike', 'day', 'absorbs', 'absorbed']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Lightweight";"Easy and light for my combination skin. Layering other products is also not a problem. Morning and evening moisturizer.";"Anonymous";"5/24/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9900894165039062, 'elapsed_time': 0.6423871517181396}";"POSITIVE";"['evening moisturizer', 'combination skin', 'products', 'problem', 'morning', 'light', 'layering', 'easy', 'also']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Great product";"Love this product! Light weight and has really cleared up my skin. The skinmedica line has not disappointed!";"Anonymous";"5/17/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9994581341743469, 'elapsed_time': 0.18631553649902344}";"POSITIVE";"['skinmedica line', 'really cleared', 'light weight', 'skin', 'product', 'love', 'disappointed']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Great product";"Light and creamy. Doesn't leave me feeling oily. Skin feels smooth and soft. No sticky residue.";"Anonymous";"5/11/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9966232776641846, 'elapsed_time': 0.2828981876373291}";"POSITIVE";"['skin feels smooth', 'sticky residue', 'feeling oily', 'soft', 'light', 'leave', 'creamy']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"great product";"this moisturizer is light and moisturizing at the same time. doesn't clog pores but makes skin feel really soft and refreshed. not greasy at all. my skin is dry and acne prone and this didn't cause any problems. great product.";"Anonymous";"5/1/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9994087219238281, 'elapsed_time': 0.17232728004455566}";"POSITIVE";"['makes skin feel really soft', 'great product', 'clog pores', 'acne prone', 'skin', 'time', 'refreshed', 'problems', 'moisturizing', 'moisturizer', 'light', 'greasy', 'dry', 'cause']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"very light, non-oily";"Not only is it oil free, but doesn't end up oily after several hours. No oilier than my face can do on its own that is. My skin is sensitive and it is not causing irritation. Its ok for adding moisture. Basically almost completely perfect.";"Anonymous";"5/1/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.7761374711990356, 'elapsed_time': 0.17879819869995117}";"POSITIVE";"['basically almost completely perfect', 'several hours', 'oil free', 'causing irritation', 'adding moisture', 'skin', 'sensitive', 'ok', 'oily', 'oilier', 'face', 'end']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Favorite Moisturizer";"Having combination sensitive skin, this is the only moisturizer I use and it's perfect. Highly recommend!";"Anonymous";"4/25/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.999685525894165, 'elapsed_time': 0.22810816764831543}";"POSITIVE";"['combination sensitive skin', 'highly recommend', 'use', 'perfect', 'moisturizer']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Best moisturizer EVER for combination skin!!";"SkinMedica never fails to disappoint - but this product takes the cake!! It is the ONLY moisturizer I will ever wear during the day it's light, yet moisturizing and helps to control shine! Includes Vitamins C & E which have had a huge impact on my skin!";"Rebecca";"4/24/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9990962743759155, 'elapsed_time': 0.19808506965637207}";"POSITIVE";"['skinmedica never fails', 'includes vitamins c', 'yet moisturizing', 'product takes', 'huge impact', 'ever wear', 'control shine', 'cake !!', 'skin', 'moisturizer', 'light', 'helps', 'e', 'disappoint', 'day']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Best Moisturizer";"I love this moisturizer bc it is so hydrating while still feeling light. I have very oily skin so I made the mistake of not using moisturizer for a long time. I started seeing an esthetician who recommended this item. I am so glad. I use it twice a day and my oiliness has improved. I let a friend try it and her response was that it was like a drink of water for her face.";"Kimberly";"4/23/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9993199110031128, 'elapsed_time': 0.1722402572631836}";"POSITIVE";"['still feeling light', 'using moisturizer', 'started seeing', 'oily skin', 'moisturizer bc', 'long time', 'friend try', 'water', 'use', 'twice', 'response', 'recommended', 'oiliness', 'mistake', 'made', 'love', 'like', 'let', 'item', 'improved', 'hydrating', 'glad', 'face', 'esthetician', 'drink', 'day']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"My go to day cream";"This is great for oily skin. Takes the shine away! Huge life changer for me. Anything skinmedica is great";"Anonymous";"4/16/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9947080612182617, 'elapsed_time': 0.665682315826416}";"POSITIVE";"['huge life changer', 'shine away', 'oily skin', 'anything skinmedica', 'takes', 'great', 'great']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"4";"Great Lightweight Moisturizer";"I prefer lightweight moisturizers for daytime and this product is just that. Put it on, it dries quickly and then fell like I don't have anything on my face. I also like how much is packed into this product from antioxidants to B12. The only thing I would change is having it in a pump-style container. I feel like to much of the product comes out each time I use it.";"Anonymous";"4/16/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8997949361801147, 'elapsed_time': 0.41919755935668945}";"POSITIVE";"['prefer lightweight moisturizers', 'would change', 'style container', 'fell like', 'feel like', 'dries quickly', 'also like', 'product comes', 'product', 'product', 'use', 'time', 'thing', 'put', 'pump', 'packed', 'much', 'much', 'face', 'daytime', 'b12', 'anything', 'antioxidants']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"4";"Wonderful Product";"My dermatologist recommended this to me.. Great for acne-prone skin as it is lightweight and oil-free. Love using this in the warmer months.";"Anonymous";"4/9/20";"True";"1";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9976422190666199, 'elapsed_time': 0.4381732940673828}";"POSITIVE";"['warmer months', 'prone skin', 'love using', 'dermatologist recommended', '.. great', 'oil', 'lightweight', 'free', 'acne']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Amazing moisturizer for acne prone skin!";"I received a sample of this in the Clarify kit that Dermstore sells. My skin has NEVER been better, or smoother and once I ran out of this moisturizer from the sample pack, I knew I needed more.";"Anonymous";"3/23/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9706884622573853, 'elapsed_time': 0.36621999740600586}";"POSITIVE";"['dermstore sells', 'clarify kit', 'sample pack', 'sample', 'smoother', 'skin', 'received', 'ran', 'never', 'needed', 'moisturizer', 'knew', 'better']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Amazing moisturizer";"Exactly what I was looking for. Soaks into skin after you apply a thin layer and works perfectly with my next step, elta md uv clear sunscreen. You really can't go wrong with any of skin medicas moisturizers.";"Jennifer";"3/22/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9965721368789673, 'elapsed_time': 0.2144458293914795}";"POSITIVE";"['elta md uv clear sunscreen', 'skin medicas moisturizers', 'works perfectly', 'thin layer', 'next step', 'go wrong', 'skin', 'soaks', 'really', 'looking', 'exactly', 'apply']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Great for combo skin";"Really enjoying this moisturizer so far. It feels really light weight and absorbs into the skin quite quickly. I notice my T zone looking less oily throughout the day since using this.";"Anonymous";"3/2/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9992038607597351, 'elapsed_time': 0.16446495056152344}";"POSITIVE";"['zone looking less oily throughout', 'feels really light weight', 'skin quite quickly', 'day since using', 'really enjoying', 'notice', 'moisturizer', 'far', 'absorbs']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Favorite moisturizer";"This is my go-to moisturizer all year long. It is light enough that it doesn't cause me to breakout. But hydrating enough to use everyday";"Anonymous";"2/29/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9898605942726135, 'elapsed_time': 0.29329562187194824}";"POSITIVE";"['year long', 'use everyday', 'light enough', 'hydrating enough', 'moisturizer', 'go', 'cause', 'breakout']"
"https://www.dermstore.com/skinmedica-ultra-sheer-moisturizer/11289690.html";"5";"Great light moisturizer";"I have really acne prone skin. I LOVE this moisturizer for AM use because it is light and doesn't feel like it's clogging me up.... I wish it wasn't so expensive but it is worth it!";"Cassandra";"2/25/20";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9986329674720764, 'elapsed_time': 0.308286190032959}";"POSITIVE";"['really acne prone skin', 'feel like', 'worth', 'wish', 'use', 'moisturizer', 'love', 'light', 'expensive', 'clogging', '....']"
